match_id,league_name,season,home_team,away_team,match_date,home_score,away_score,label,label_name
4219501,Ligue 1,2023/2024,Clermont Foot,Montpellier,2024-04-14 00:00:00+00:00,1,1,1,D
4205649,La Liga,2023/2024,Real Sociedad,Almeria,2024-04-14 00:00:00+00:00,2,2,1,D
4205648,La Liga,2023/2024,Las Palmas,Sevilla,2024-04-14 00:00:00+00:00,0,2,2,A
4193860,Premier League,2023/2024,West Ham United,Fulham,2024-04-14 00:00:00+00:00,0,2,2,A
4193856,Premier League,2023/2024,Liverpool,Crystal Palace,2024-04-14 00:00:00+00:00,0,1,2,A
4230845,Serie A,2023/2024,Bologna,Monza,2024-04-13 18:45:00+00:00,0,0,1,D
4222172,Bundesliga,2023/2024,VfB Stuttgart,Eintracht Frankfurt,2024-04-13 16:30:00+00:00,3,0,0,H
4230851,Serie A,2023/2024,Torino,Juventus,2024-04-13 16:05:00+00:00,0,0,1,D
4222166,Bundesliga,2023/2024,RB Leipzig,Wolfsburg,2024-04-13 13:30:00+00:00,3,0,0,H
4222168,Bundesliga,2023/2024,Mainz 05,Hoffenheim,2024-04-13 13:30:00+00:00,4,1,0,H
4222170,Bundesliga,2023/2024,Bochum,FC Heidenheim,2024-04-13 13:30:00+00:00,1,1,1,D
4222165,Bundesliga,2023/2024,Bayern München,1. FC Köln,2024-04-13 13:30:00+00:00,2,0,0,H
4230849,Serie A,2023/2024,Lecce,Empoli,2024-04-13 13:00:00+00:00,1,0,0,H
4193858,Premier League,2023/2024,Newcastle United,Tottenham Hotspur,2024-04-13 00:00:00+00:00,4,0,0,H
4193859,Premier League,2023/2024,Nottingham Forest,Wolverhampton Wanderers,2024-04-13 00:00:00+00:00,2,2,1,D
4205650,La Liga,2023/2024,Cadiz,Barcelona,2024-04-13 00:00:00+00:00,0,1,2,A
4193851,Premier League,2023/2024,AFC Bournemouth,Manchester United,2024-04-13 00:00:00+00:00,2,2,1,D
4219495,Ligue 1,2023/2024,Strasbourg,Reims,2024-04-13 00:00:00+00:00,3,1,0,H
4219496,Ligue 1,2023/2024,Rennes,Toulouse,2024-04-13 00:00:00+00:00,1,2,2,A
4205651,La Liga,2023/2024,Rayo Vallecano,Getafe,2024-04-13 00:00:00+00:00,0,0,1,D
4205646,La Liga,2023/2024,Mallorca,Real Madrid,2024-04-13 00:00:00+00:00,0,1,2,A
4193853,Premier League,2023/2024,Brentford,Sheffield United,2024-04-13 00:00:00+00:00,2,0,0,H
4193857,Premier League,2023/2024,Manchester City,Luton Town,2024-04-13 00:00:00+00:00,5,1,0,H
4205644,La Liga,2023/2024,Atletico Madrid,Girona,2024-04-13 00:00:00+00:00,3,1,0,H
4193854,Premier League,2023/2024,Burnley,Brighton & Hove Albion,2024-04-13 00:00:00+00:00,1,1,1,D
4230847,Serie A,2023/2024,Lazio,Salernitana,2024-04-12 18:45:00+00:00,4,1,0,H
4222171,Bundesliga,2023/2024,Augsburg,Union Berlin,2024-04-12 18:30:00+00:00,2,0,0,H
4205645,La Liga,2023/2024,Real Betis,Celta Vigo,2024-04-12 00:00:00+00:00,2,1,0,H
4230820,Serie A,2023/2024,Udinese,Inter,2024-04-08 18:45:00+00:00,1,2,2,A
4230816,Serie A,2023/2024,Juventus,Fiorentina,2024-04-07 18:45:00+00:00,1,0,0,H
4230818,Serie A,2023/2024,Hellas Verona,Genoa,2024-04-07 16:00:00+00:00,1,2,2,A
4230812,Serie A,2023/2024,Cagliari,Atalanta,2024-04-07 16:00:00+00:00,2,1,0,H
4222162,Bundesliga,2023/2024,Hoffenheim,Augsburg,2024-04-07 13:30:00+00:00,3,1,0,H
4230808,Serie A,2023/2024,Monza,Napoli,2024-04-07 13:00:00+00:00,2,4,2,A
4230814,Serie A,2023/2024,Frosinone,Bologna,2024-04-07 10:30:00+00:00,0,0,1,D
4193849,Premier League,2023/2024,Tottenham Hotspur,Nottingham Forest,2024-04-07 00:00:00+00:00,3,1,0,H
4219442,Ligue 1,2023/2024,Nantes,Lyon,2024-04-07 00:00:00+00:00,1,3,2,A
4219437,Ligue 1,2023/2024,Toulouse,Strasbourg,2024-04-07 00:00:00+00:00,0,0,1,D
4193847,Premier League,2023/2024,Manchester United,Liverpool,2024-04-07 00:00:00+00:00,2,2,1,D
4219443,Ligue 1,2023/2024,Montpellier,Lorient,2024-04-07 00:00:00+00:00,2,0,0,H
4219438,Ligue 1,2023/2024,Monaco,Rennes,2024-04-07 00:00:00+00:00,1,0,0,H
4193848,Premier League,2023/2024,Sheffield United,Chelsea,2024-04-07 00:00:00+00:00,2,2,1,D
4230807,Serie A,2023/2024,Empoli,Torino,2024-04-06 18:45:00+00:00,3,2,0,H
4222156,Bundesliga,2023/2024,Borussia Dortmund,VfB Stuttgart,2024-04-06 16:30:00+00:00,0,1,2,A
4222163,Bundesliga,2023/2024,FC Heidenheim,Bayern München,2024-04-06 13:30:00+00:00,3,2,0,H
4222158,Bundesliga,2023/2024,Freiburg,RB Leipzig,2024-04-06 13:30:00+00:00,1,4,2,A
4222161,Bundesliga,2023/2024,Mainz 05,Darmstadt,2024-04-06 13:30:00+00:00,4,0,0,H
4222157,Bundesliga,2023/2024,Union Berlin,Bayer Leverkusen,2024-04-06 13:30:00+00:00,0,1,2,A
4230824,Serie A,2023/2024,Milan,Lecce,2024-04-06 13:00:00+00:00,3,0,0,H
4219441,Ligue 1,2023/2024,Lens,Le Havre,2024-04-06 00:00:00+00:00,1,1,1,D
4193850,Premier League,2023/2024,Wolverhampton Wanderers,West Ham United,2024-04-06 00:00:00+00:00,1,2,2,A
4193842,Premier League,2023/2024,Brighton & Hove Albion,Arsenal,2024-04-06 00:00:00+00:00,0,3,2,A
4219436,Ligue 1,2023/2024,Paris Saint-Germain,Clermont Foot,2024-04-06 00:00:00+00:00,1,1,1,D
4193843,Premier League,2023/2024,Crystal Palace,Manchester City,2024-04-06 00:00:00+00:00,2,4,2,A
4193844,Premier League,2023/2024,Everton,Burnley,2024-04-06 00:00:00+00:00,1,0,0,H
4193846,Premier League,2023/2024,Luton Town,AFC Bournemouth,2024-04-06 00:00:00+00:00,2,1,0,H
4193841,Premier League,2023/2024,Aston Villa,Brentford,2024-04-06 00:00:00+00:00,3,3,1,D
4193845,Premier League,2023/2024,Fulham,Newcastle United,2024-04-06 00:00:00+00:00,0,1,2,A
4230810,Serie A,2023/2024,Salernitana,Sassuolo,2024-04-05 18:45:00+00:00,2,2,1,D
4222159,Bundesliga,2023/2024,Eintracht Frankfurt,Werder Bremen,2024-04-05 18:30:00+00:00,1,1,1,D
4219439,Ligue 1,2023/2024,Lille,Marseille,2024-04-05 00:00:00+00:00,3,1,0,H
4193839,Premier League,2023/2024,Liverpool,Sheffield United,2024-04-04 00:00:00+00:00,3,1,0,H
4193837,Premier League,2023/2024,Chelsea,Manchester United,2024-04-04 00:00:00+00:00,4,3,0,H
4205599,La Liga,2023/2024,Granada,Valencia,2024-04-04 00:00:00+00:00,0,1,2,A
4193833,Premier League,2023/2024,Brentford,Brighton & Hove Albion,2024-04-03 00:00:00+00:00,0,0,1,D
4193832,Premier League,2023/2024,Arsenal,Luton Town,2024-04-03 00:00:00+00:00,2,0,0,H
4193840,Premier League,2023/2024,Manchester City,Aston Villa,2024-04-03 00:00:00+00:00,4,1,0,H
4193834,Premier League,2023/2024,Burnley,Wolverhampton Wanderers,2024-04-02 00:00:00+00:00,1,1,1,D
4193835,Premier League,2023/2024,Nottingham Forest,Fulham,2024-04-02 00:00:00+00:00,3,1,0,H
4193836,Premier League,2023/2024,West Ham United,Tottenham Hotspur,2024-04-02 00:00:00+00:00,1,1,1,D
4193831,Premier League,2023/2024,AFC Bournemouth,Crystal Palace,2024-04-02 00:00:00+00:00,1,0,0,H
4193838,Premier League,2023/2024,Newcastle United,Everton,2024-04-02 00:00:00+00:00,1,1,1,D
4230840,Serie A,2023/2024,Inter,Empoli,2024-04-01 18:45:00+00:00,2,0,0,H
4230837,Serie A,2023/2024,Lecce,Roma,2024-04-01 16:00:00+00:00,0,0,1,D
4230835,Serie A,2023/2024,Cagliari,Hellas Verona,2024-04-01 13:00:00+00:00,1,1,1,D
4230838,Serie A,2023/2024,Sassuolo,Udinese,2024-04-01 13:00:00+00:00,1,1,1,D
4230834,Serie A,2023/2024,Bologna,Salernitana,2024-04-01 10:30:00+00:00,3,0,0,H
4205640,La Liga,2023/2024,Villarreal,Atletico Madrid,2024-04-01 00:00:00+00:00,1,2,2,A
4222153,Bundesliga,2023/2024,Bochum,Darmstadt,2024-03-31 17:30:00+00:00,2,2,1,D
4222155,Bundesliga,2023/2024,VfB Stuttgart,FC Heidenheim,2024-03-31 15:30:00+00:00,3,3,1,D
4219434,Ligue 1,2023/2024,Le Havre,Montpellier,2024-03-31 00:00:00+00:00,0,2,2,A
4193826,Premier League,2023/2024,Manchester City,Arsenal,2024-03-31 00:00:00+00:00,0,0,1,D
4205638,La Liga,2023/2024,Deportivo Alaves,Real Sociedad,2024-03-31 00:00:00+00:00,0,1,2,A
4219432,Ligue 1,2023/2024,Nice,Nantes,2024-03-31 00:00:00+00:00,1,2,2,A
4219428,Ligue 1,2023/2024,Marseille,Paris Saint-Germain,2024-03-31 00:00:00+00:00,0,2,2,A
4193825,Premier League,2023/2024,Liverpool,Brighton & Hove Albion,2024-03-31 00:00:00+00:00,2,1,0,H
4205641,La Liga,2023/2024,Girona,Real Betis,2024-03-31 00:00:00+00:00,3,2,0,H
4219429,Ligue 1,2023/2024,Lorient,Brest,2024-03-31 00:00:00+00:00,0,1,2,A
4219427,Ligue 1,2023/2024,Strasbourg,Rennes,2024-03-31 00:00:00+00:00,2,0,0,H
4219433,Ligue 1,2023/2024,Clermont Foot,Toulouse,2024-03-31 00:00:00+00:00,0,3,2,A
4205636,La Liga,2023/2024,Celta Vigo,Rayo Vallecano,2024-03-31 00:00:00+00:00,0,0,1,D
4230836,Serie A,2023/2024,Fiorentina,Milan,2024-03-30 19:45:00+00:00,1,2,2,A
4222147,Bundesliga,2023/2024,Bayern München,Borussia Dortmund,2024-03-30 17:30:00+00:00,0,2,2,A
4230842,Serie A,2023/2024,Lazio,Juventus,2024-03-30 17:00:00+00:00,1,0,0,H
4222152,Bundesliga,2023/2024,Werder Bremen,Wolfsburg,2024-03-30 14:30:00+00:00,0,2,2,A
4222149,Bundesliga,2023/2024,Bayer Leverkusen,Hoffenheim,2024-03-30 14:30:00+00:00,2,1,0,H
4222150,Bundesliga,2023/2024,Eintracht Frankfurt,Union Berlin,2024-03-30 14:30:00+00:00,0,0,1,D
4230843,Serie A,2023/2024,Torino,Monza,2024-03-30 14:00:00+00:00,1,0,0,H
4230841,Serie A,2023/2024,Genoa,Frosinone,2024-03-30 14:00:00+00:00,1,1,1,D
4230839,Serie A,2023/2024,Napoli,Atalanta,2024-03-30 11:30:00+00:00,0,3,2,A
4193822,Premier League,2023/2024,Aston Villa,Wolverhampton Wanderers,2024-03-30 00:00:00+00:00,2,0,0,H
4193821,Premier League,2023/2024,AFC Bournemouth,Everton,2024-03-30 00:00:00+00:00,2,1,0,H
4193827,Premier League,2023/2024,Newcastle United,West Ham United,2024-03-30 00:00:00+00:00,4,3,0,H
4193823,Premier League,2023/2024,Brentford,Manchester United,2024-03-30 00:00:00+00:00,1,1,1,D
4193824,Premier League,2023/2024,Chelsea,Burnley,2024-03-30 00:00:00+00:00,2,2,1,D
4205633,La Liga,2023/2024,Almeria,Osasuna,2024-03-30 00:00:00+00:00,0,3,2,A
4193828,Premier League,2023/2024,Nottingham Forest,Crystal Palace,2024-03-30 00:00:00+00:00,1,1,1,D
4193829,Premier League,2023/2024,Sheffield United,Fulham,2024-03-30 00:00:00+00:00,3,3,1,D
4205634,La Liga,2023/2024,Barcelona,Las Palmas,2024-03-30 00:00:00+00:00,1,0,0,H
4205635,La Liga,2023/2024,Cadiz,Granada,2024-03-29 00:00:00+00:00,1,0,0,H
4230827,Serie A,2023/2024,Inter,Napoli,2024-03-17 19:45:00+00:00,1,1,1,D
4230828,Serie A,2023/2024,Roma,Sassuolo,2024-03-17 17:00:00+00:00,1,0,0,H
4222138,Bundesliga,2023/2024,Borussia Dortmund,Eintracht Frankfurt,2024-03-17 16:30:00+00:00,3,1,0,H
4222140,Bundesliga,2023/2024,Freiburg,Bayer Leverkusen,2024-03-17 14:30:00+00:00,2,3,2,A
4230831,Serie A,2023/2024,Juventus,Genoa,2024-03-17 11:30:00+00:00,0,0,1,D
4219421,Ligue 1,2023/2024,Clermont Foot,Le Havre,2024-03-17 00:00:00+00:00,2,1,0,H
4205630,La Liga,2023/2024,Villarreal,Valencia,2024-03-17 00:00:00+00:00,1,0,0,H
4219420,Ligue 1,2023/2024,Monaco,Lorient,2024-03-17 00:00:00+00:00,2,2,1,D
4219425,Ligue 1,2023/2024,Montpellier,Paris Saint-Germain,2024-03-17 00:00:00+00:00,2,6,2,A
4205627,La Liga,2023/2024,Rayo Vallecano,Real Betis,2024-03-17 00:00:00+00:00,2,0,0,H
4193819,Premier League,2023/2024,West Ham United,Aston Villa,2024-03-17 00:00:00+00:00,1,1,1,D
4219418,Ligue 1,2023/2024,Rennes,Marseille,2024-03-17 00:00:00+00:00,2,0,0,H
4205626,La Liga,2023/2024,Las Palmas,Almeria,2024-03-17 00:00:00+00:00,0,1,2,A
4230825,Serie A,2023/2024,Frosinone,Lazio,2024-03-16 19:45:00+00:00,2,3,2,A
4222144,Bundesliga,2023/2024,Hoffenheim,VfB Stuttgart,2024-03-16 17:30:00+00:00,0,3,2,A
4230832,Serie A,2023/2024,Salernitana,Lecce,2024-03-16 17:00:00+00:00,0,1,2,A
4222142,Bundesliga,2023/2024,Mainz 05,Bochum,2024-03-16 14:30:00+00:00,2,0,0,H
4222146,Bundesliga,2023/2024,Darmstadt,Bayern München,2024-03-16 14:30:00+00:00,2,5,2,A
4222139,Bundesliga,2023/2024,Union Berlin,Werder Bremen,2024-03-16 14:30:00+00:00,2,1,0,H
4222141,Bundesliga,2023/2024,Wolfsburg,Augsburg,2024-03-16 14:30:00+00:00,1,3,2,A
4230833,Serie A,2023/2024,Udinese,Torino,2024-03-16 14:00:00+00:00,0,2,2,A
4230830,Serie A,2023/2024,Monza,Cagliari,2024-03-16 14:00:00+00:00,1,0,0,H
4193816,Premier League,2023/2024,Fulham,Tottenham Hotspur,2024-03-16 00:00:00+00:00,3,0,0,H
4205625,La Liga,2023/2024,Osasuna,Real Madrid,2024-03-16 00:00:00+00:00,2,4,2,A
4205624,La Liga,2023/2024,Getafe,Girona,2024-03-16 00:00:00+00:00,1,0,0,H
4205631,La Liga,2023/2024,Mallorca,Granada,2024-03-16 00:00:00+00:00,1,0,0,H
4193813,Premier League,2023/2024,Burnley,Brentford,2024-03-16 00:00:00+00:00,2,1,0,H
4193817,Premier League,2023/2024,Luton Town,Nottingham Forest,2024-03-16 00:00:00+00:00,1,1,1,D
4230829,Serie A,2023/2024,Empoli,Bologna,2024-03-15 19:45:00+00:00,0,1,2,A
4205628,La Liga,2023/2024,Real Sociedad,Cadiz,2024-03-15 00:00:00+00:00,2,0,0,H
4421797,Premier League,2023/2024,AFC Bournemouth,Luton Town,2024-03-13 00:00:00+00:00,4,3,0,H
4230811,Serie A,2023/2024,Lazio,Udinese,2024-03-11 19:45:00+00:00,1,2,2,A
4193805,Premier League,2023/2024,Chelsea,Newcastle United,2024-03-11 00:00:00+00:00,3,2,0,H
4205613,La Liga,2023/2024,Almeria,Sevilla,2024-03-11 00:00:00+00:00,2,2,1,D
4230806,Serie A,2023/2024,Fiorentina,Roma,2024-03-10 19:45:00+00:00,2,2,1,D
4222131,Bundesliga,2023/2024,Bayer Leverkusen,Wolfsburg,2024-03-10 18:30:00+00:00,2,0,0,H
4230815,Serie A,2023/2024,Juventus,Atalanta,2024-03-10 17:00:00+00:00,2,2,1,D
4222135,Bundesliga,2023/2024,Bochum,Freiburg,2024-03-10 14:30:00+00:00,1,2,2,A
4230817,Serie A,2023/2024,Milan,Empoli,2024-03-10 14:00:00+00:00,1,0,0,H
4230821,Serie A,2023/2024,Lecce,Hellas Verona,2024-03-10 11:30:00+00:00,0,1,2,A
4193807,Premier League,2023/2024,Liverpool,Manchester City,2024-03-10 00:00:00+00:00,1,1,1,D
4193803,Premier League,2023/2024,Aston Villa,Tottenham Hotspur,2024-03-10 00:00:00+00:00,0,4,2,A
4205621,La Liga,2023/2024,Real Madrid,Celta Vigo,2024-03-10 00:00:00+00:00,4,0,0,H
4205618,La Liga,2023/2024,Deportivo Alaves,Rayo Vallecano,2024-03-10 00:00:00+00:00,1,0,0,H
4193804,Premier League,2023/2024,Brighton & Hove Albion,Nottingham Forest,2024-03-10 00:00:00+00:00,1,0,0,H
4205615,La Liga,2023/2024,Real Betis,Villarreal,2024-03-10 00:00:00+00:00,2,3,2,A
4219416,Ligue 1,2023/2024,Le Havre,Toulouse,2024-03-10 00:00:00+00:00,1,0,0,H
4219413,Ligue 1,2023/2024,Lille,Rennes,2024-03-10 00:00:00+00:00,2,2,1,D
4193809,Premier League,2023/2024,West Ham United,Burnley,2024-03-10 00:00:00+00:00,2,2,1,D
4230809,Serie A,2023/2024,Genoa,Monza,2024-03-09 19:45:00+00:00,2,3,2,A
4222134,Bundesliga,2023/2024,Werder Bremen,Borussia Dortmund,2024-03-09 17:30:00+00:00,1,2,2,A
4230804,Serie A,2023/2024,Bologna,Inter,2024-03-09 17:00:00+00:00,0,1,2,A
4222136,Bundesliga,2023/2024,Augsburg,FC Heidenheim,2024-03-09 14:30:00+00:00,1,0,0,H
4222130,Bundesliga,2023/2024,RB Leipzig,Darmstadt,2024-03-09 14:30:00+00:00,2,0,0,H
4230819,Serie A,2023/2024,Sassuolo,Frosinone,2024-03-09 14:00:00+00:00,1,0,0,H
4230805,Serie A,2023/2024,Cagliari,Salernitana,2024-03-09 14:00:00+00:00,4,2,0,H
4205616,La Liga,2023/2024,Girona,Osasuna,2024-03-09 00:00:00+00:00,2,0,0,H
4205617,La Liga,2023/2024,Granada,Real Sociedad,2024-03-09 00:00:00+00:00,2,3,2,A
4193806,Premier League,2023/2024,Crystal Palace,Luton Town,2024-03-09 00:00:00+00:00,1,1,1,D
4193802,Premier League,2023/2024,Arsenal,Brentford,2024-03-09 00:00:00+00:00,2,1,0,H
4205622,La Liga,2023/2024,Valencia,Getafe,2024-03-09 00:00:00+00:00,1,0,0,H
4193810,Premier League,2023/2024,Wolverhampton Wanderers,Fulham,2024-03-09 00:00:00+00:00,2,1,0,H
4193801,Premier League,2023/2024,AFC Bournemouth,Sheffield United,2024-03-09 00:00:00+00:00,2,2,1,D
4205620,La Liga,2023/2024,Cadiz,Atletico Madrid,2024-03-09 00:00:00+00:00,2,0,0,H
4219412,Ligue 1,2023/2024,Lorient,Lyon,2024-03-09 00:00:00+00:00,0,2,2,A
4193808,Premier League,2023/2024,Manchester United,Everton,2024-03-09 00:00:00+00:00,2,0,0,H
4230813,Serie A,2023/2024,Napoli,Torino,2024-03-08 19:45:00+00:00,1,1,1,D
4222137,Bundesliga,2023/2024,VfB Stuttgart,Union Berlin,2024-03-08 19:30:00+00:00,2,0,0,H
4205614,La Liga,2023/2024,Barcelona,Mallorca,2024-03-08 00:00:00+00:00,1,0,0,H
4219414,Ligue 1,2023/2024,Nice,Montpellier,2024-03-08 00:00:00+00:00,1,2,2,A
4230801,Serie A,2023/2024,Inter,Genoa,2024-03-04 19:45:00+00:00,2,1,0,H
4205612,La Liga,2023/2024,Osasuna,Deportivo Alaves,2024-03-04 00:00:00+00:00,1,0,0,H
4193799,Premier League,2023/2024,Sheffield United,Arsenal,2024-03-04 00:00:00+00:00,0,6,2,A
4230802,Serie A,2023/2024,Napoli,Juventus,2024-03-03 19:45:00+00:00,2,1,0,H
4230794,Serie A,2023/2024,Atalanta,Bologna,2024-03-03 17:00:00+00:00,1,2,2,A
4222125,Bundesliga,2023/2024,Hoffenheim,Werder Bremen,2024-03-03 16:30:00+00:00,2,1,0,H
4222124,Bundesliga,2023/2024,1. FC Köln,Bayer Leverkusen,2024-03-03 14:30:00+00:00,0,2,2,A
4230799,Serie A,2023/2024,Empoli,Cagliari,2024-03-03 14:00:00+00:00,0,1,2,A
4230795,Serie A,2023/2024,Frosinone,Lecce,2024-03-03 14:00:00+00:00,1,1,1,D
4230796,Serie A,2023/2024,Hellas Verona,Sassuolo,2024-03-03 11:30:00+00:00,1,0,0,H
4205611,La Liga,2023/2024,Villarreal,Granada,2024-03-03 00:00:00+00:00,5,1,0,H
4219252,Ligue 1,2023/2024,Nantes,Metz,2024-03-03 00:00:00+00:00,0,2,2,A
4205604,La Liga,2023/2024,Atletico Madrid,Real Betis,2024-03-03 00:00:00+00:00,2,1,0,H
4219247,Ligue 1,2023/2024,Toulouse,Nice,2024-03-03 00:00:00+00:00,2,1,0,H
4193792,Premier League,2023/2024,Burnley,AFC Bournemouth,2024-03-03 00:00:00+00:00,0,2,2,A
4193796,Premier League,2023/2024,Manchester City,Manchester United,2024-03-03 00:00:00+00:00,3,1,0,H
4222122,Bundesliga,2023/2024,Wolfsburg,VfB Stuttgart,2024-03-02 17:30:00+00:00,2,3,2,A
4230798,Serie A,2023/2024,Monza,Roma,2024-03-02 17:00:00+00:00,1,4,2,A
4222127,Bundesliga,2023/2024,FC Heidenheim,Eintracht Frankfurt,2024-03-02 14:30:00+00:00,1,2,2,A
4222120,Bundesliga,2023/2024,Union Berlin,Borussia Dortmund,2024-03-02 14:30:00+00:00,0,2,2,A
4222126,Bundesliga,2023/2024,Bochum,RB Leipzig,2024-03-02 14:30:00+00:00,1,4,2,A
4222128,Bundesliga,2023/2024,Darmstadt,Augsburg,2024-03-02 14:30:00+00:00,0,6,2,A
4230803,Serie A,2023/2024,Udinese,Salernitana,2024-03-02 14:00:00+00:00,1,1,1,D
4193798,Premier League,2023/2024,Nottingham Forest,Liverpool,2024-03-02 00:00:00+00:00,0,1,2,A
4205607,La Liga,2023/2024,Rayo Vallecano,Cadiz,2024-03-02 00:00:00+00:00,1,1,1,D
4219250,Ligue 1,2023/2024,Clermont Foot,Marseille,2024-03-02 00:00:00+00:00,1,5,2,A
4205609,La Liga,2023/2024,Valencia,Real Madrid,2024-03-02 00:00:00+00:00,2,2,1,D
4219251,Ligue 1,2023/2024,Reims,Lille,2024-03-02 00:00:00+00:00,0,1,2,A
4205610,La Liga,2023/2024,Sevilla,Real Sociedad,2024-03-02 00:00:00+00:00,3,2,0,H
4193795,Premier League,2023/2024,Luton Town,Aston Villa,2024-03-02 00:00:00+00:00,2,3,2,A
4205605,La Liga,2023/2024,Getafe,Las Palmas,2024-03-02 00:00:00+00:00,3,3,1,D
4193793,Premier League,2023/2024,Everton,West Ham United,2024-03-02 00:00:00+00:00,1,3,2,A
4193797,Premier League,2023/2024,Newcastle United,Wolverhampton Wanderers,2024-03-02 00:00:00+00:00,3,0,0,H
4193791,Premier League,2023/2024,Brentford,Chelsea,2024-03-02 00:00:00+00:00,2,2,1,D
4193794,Premier League,2023/2024,Fulham,Brighton & Hove Albion,2024-03-02 00:00:00+00:00,3,0,0,H
4193800,Premier League,2023/2024,Tottenham Hotspur,Crystal Palace,2024-03-02 00:00:00+00:00,3,1,0,H
4230797,Serie A,2023/2024,Lazio,Milan,2024-03-01 19:45:00+00:00,0,1,2,A
4222121,Bundesliga,2023/2024,Freiburg,Bayern München,2024-03-01 19:30:00+00:00,2,2,1,D
4219248,Ligue 1,2023/2024,Monaco,Paris Saint-Germain,2024-03-01 00:00:00+00:00,0,0,1,D
4205606,La Liga,2023/2024,Celta Vigo,Almeria,2024-03-01 00:00:00+00:00,1,0,0,H
4230736,Serie A,2023/2024,Inter,Atalanta,2024-02-28 19:45:00+00:00,4,0,0,H
4230743,Serie A,2023/2024,Sassuolo,Napoli,2024-02-28 17:00:00+00:00,1,6,2,A
4230786,Serie A,2023/2024,Fiorentina,Lazio,2024-02-26 19:45:00+00:00,2,1,0,H
4205596,La Liga,2023/2024,Girona,Rayo Vallecano,2024-02-26 00:00:00+00:00,3,0,0,H
4193789,Premier League,2023/2024,West Ham United,Brentford,2024-02-26 00:00:00+00:00,4,2,0,H
4230789,Serie A,2023/2024,Milan,Atalanta,2024-02-25 19:45:00+00:00,1,1,1,D
4222030,Bundesliga,2023/2024,Augsburg,Freiburg,2024-02-25 18:30:00+00:00,2,1,0,H
4230792,Serie A,2023/2024,Lecce,Inter,2024-02-25 17:00:00+00:00,0,4,2,A
4222024,Bundesliga,2023/2024,Borussia Dortmund,Hoffenheim,2024-02-25 16:30:00+00:00,2,3,2,A
4222027,Bundesliga,2023/2024,Eintracht Frankfurt,Wolfsburg,2024-02-25 14:30:00+00:00,2,2,1,D
4230785,Serie A,2023/2024,Cagliari,Napoli,2024-02-25 14:00:00+00:00,1,1,1,D
4230791,Serie A,2023/2024,Juventus,Frosinone,2024-02-25 11:30:00+00:00,3,2,0,H
4205600,La Liga,2023/2024,Las Palmas,Osasuna,2024-02-25 00:00:00+00:00,1,1,1,D
4219240,Ligue 1,2023/2024,Marseille,Montpellier,2024-02-25 00:00:00+00:00,4,1,0,H
4219239,Ligue 1,2023/2024,Toulouse,Lille,2024-02-25 00:00:00+00:00,3,1,0,H
4219243,Ligue 1,2023/2024,Lens,Monaco,2024-02-25 00:00:00+00:00,2,3,2,A
4219242,Ligue 1,2023/2024,Nice,Clermont Foot,2024-02-25 00:00:00+00:00,0,0,1,D
4219237,Ligue 1,2023/2024,Paris Saint-Germain,Rennes,2024-02-25 00:00:00+00:00,1,1,1,D
4205595,La Liga,2023/2024,Cadiz,Celta Vigo,2024-02-25 00:00:00+00:00,2,2,1,D
4219244,Ligue 1,2023/2024,Le Havre,Reims,2024-02-25 00:00:00+00:00,1,2,2,A
4205597,La Liga,2023/2024,Real Madrid,Sevilla,2024-02-25 00:00:00+00:00,1,0,0,H
4193790,Premier League,2023/2024,Wolverhampton Wanderers,Sheffield United,2024-02-25 00:00:00+00:00,1,0,0,H
4230787,Serie A,2023/2024,Genoa,Udinese,2024-02-24 19:45:00+00:00,2,0,0,H
4222023,Bundesliga,2023/2024,Bayern München,RB Leipzig,2024-02-24 17:30:00+00:00,2,1,0,H
4230793,Serie A,2023/2024,Salernitana,Monza,2024-02-24 17:00:00+00:00,0,2,2,A
4222028,Bundesliga,2023/2024,Borussia Mönchengladbach,Bochum,2024-02-24 14:40:00+00:00,5,2,0,H
4222029,Bundesliga,2023/2024,Werder Bremen,Darmstadt,2024-02-24 14:30:00+00:00,1,1,1,D
4222031,Bundesliga,2023/2024,VfB Stuttgart,1. FC Köln,2024-02-24 14:30:00+00:00,1,1,1,D
4222025,Bundesliga,2023/2024,Union Berlin,FC Heidenheim,2024-02-24 14:30:00+00:00,2,2,1,D
4230790,Serie A,2023/2024,Sassuolo,Empoli,2024-02-24 14:00:00+00:00,2,3,2,A
4193784,Premier League,2023/2024,Brighton & Hove Albion,Everton,2024-02-24 00:00:00+00:00,1,1,1,D
4205593,La Liga,2023/2024,Almeria,Atletico Madrid,2024-02-24 00:00:00+00:00,2,2,1,D
4193782,Premier League,2023/2024,Arsenal,Newcastle United,2024-02-24 00:00:00+00:00,4,1,0,H
4193781,Premier League,2023/2024,AFC Bournemouth,Manchester City,2024-02-24 00:00:00+00:00,0,1,2,A
4219241,Ligue 1,2023/2024,Lorient,Nantes,2024-02-24 00:00:00+00:00,0,1,2,A
4205594,La Liga,2023/2024,Barcelona,Getafe,2024-02-24 00:00:00+00:00,4,0,0,H
4205601,La Liga,2023/2024,Deportivo Alaves,Mallorca,2024-02-24 00:00:00+00:00,1,1,1,D
4219238,Ligue 1,2023/2024,Strasbourg,Brest,2024-02-24 00:00:00+00:00,0,3,2,A
4193788,Premier League,2023/2024,Manchester United,Fulham,2024-02-24 00:00:00+00:00,1,2,2,A
